path,split,class_dir,md5,source_key,chain,source_group_id,group_size,group_splits,group_label,role,role_confidence,role_rule,duplicate_group,near_duplicate_group,near_dup_candidate,dhash_to_original,grouping_confidence,grouping_basis,source_key_status,ungrouped_low_confidence
train/benign/benign (81).png,train,benign,dd9b2654b8c7abbfe69af81390e9ecf3,benign (81),,grp-3ce5a2450c38,16,train,benign,original_candidate,high,chain_free+base_dimension_227x227,,near-49b8dfae9d38,True,,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-rotated1-rotated1.png,train,benign,c0ace1ecee336bebf01f54631c6da879,benign (114),rotated1|rotated1,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,17,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-rotated1-rotated2.png,train,benign,cd461c5b4e2bf3c6a123a4a00a4731dd,benign (114),rotated1|rotated2,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,,False,26,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-rotated1-sharpened.png,train,benign,d18b60b5e2c6dca2dcb0b5d33dfd117b,benign (114),rotated1|sharpened,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,11,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-rotated1.jpg,train,benign,d82609493ff3797663aa4126a2114fff,benign (114),rotated1,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,10,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-rotated1.png,train,benign,b1354603b87ca3a7fcbbb89113ddfd66,benign (114),rotated1,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,10,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-rotated2-rotated1.png,train,benign,057073acd4b5cf3646311e1a82c1b2c1,benign (114),rotated2|rotated1,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,13,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-rotated2-rotated2.png,train,benign,de6c178c791affa7ba756f56f1bf0d1f,benign (114),rotated2|rotated2,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,14,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-rotated2-sharpened.png,train,benign,cc7585ddc3030dd2caf06ef261abfe94,benign (114),rotated2|sharpened,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,15,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-rotated2.jpg,train,benign,b348a61e9653423b69326d60cb1cd6a7,benign (114),rotated2,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,16,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-rotated2.png,train,benign,8aba3cec4c27ffb5b009e66450400ad9,benign (114),rotated2,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,6,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-sharpened-rotated1.png,train,benign,c97b5ed2bc4c07e2924e813ecb3a1c84,benign (114),sharpened|rotated1,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,11,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-sharpened-rotated2.png,train,benign,c4dbc7722f94fa4ae2e2c138779f0214,benign (114),sharpened|rotated2,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,7,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-sharpened-sharpened.png,train,benign,b163f2124b08312d732294f28bf98fb6,benign (114),sharpened|sharpened,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,0,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-sharpened.jpg,train,benign,6eb63505c531656758dee403f338a328,benign (114),sharpened,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,1,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114)-sharpened.png,train,benign,dc511fc59c2ab5f62757c1b60f581882,benign (114),sharpened,grp-3dc230412a4e,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d57a03131456,True,1,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (114).png,train,benign,d7ba569df99d2c6647341c2906614a9f,benign (114),,grp-3dc230412a4e,16,train,benign,original_candidate,high,chain_free+base_dimension_227x227,,near-d57a03131456,True,,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-rotated1-rotated1.png,train,benign,b408e5c9ffc6573e82dec182fdf81bf2,benign (199),rotated1|rotated1,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-12d91d6ef025,True,28,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-rotated1-rotated2.png,train,benign,0bb58d753e9e9b87617227982eabf119,benign (199),rotated1|rotated2,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-12d91d6ef025,True,30,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-rotated1-sharpened.png,train,benign,1f5bf10168cb734a7f92599b0776ae03,benign (199),rotated1|sharpened,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-4dbf7d50dabe,True,12,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-rotated1.jpg,train,benign,33f70ac16dc05a0fedbd33d77e347fe6,benign (199),rotated1,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-6d18e95a0a01,True,12,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-rotated1.png,train,benign,5258d0a1e7a9b214c11a27f7d77b850b,benign (199),rotated1,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-4dbf7d50dabe,True,6,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-rotated2-rotated1.png,train,benign,fca22a50af212869a1904c2d1c7090a4,benign (199),rotated2|rotated1,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-6d18e95a0a01,True,25,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-rotated2-rotated2.png,train,benign,6ba8a20de19daf3547ca1ebf7edac06a,benign (199),rotated2|rotated2,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-6d18e95a0a01,True,19,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-rotated2-sharpened.png,train,benign,967326b55286b0d83cbaf8152c0c9c96,benign (199),rotated2|sharpened,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-6d18e95a0a01,True,13,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-rotated2.jpg,train,benign,d4db3f1f3026673aa8c79c40d8545ebc,benign (199),rotated2,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-4dbf7d50dabe,True,8,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-rotated2.png,train,benign,d30d88820b8c235f5b6607c1e4c9f160,benign (199),rotated2,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-ca56ec964a26,True,30,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-sharpened-rotated1.png,train,benign,7ed16e4bf93bbe47709c2ae55dbc6d5f,benign (199),sharpened|rotated1,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-4dbf7d50dabe,True,15,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-sharpened-rotated2.png,train,benign,80885d88a20879657283f5f65bc11827,benign (199),sharpened|rotated2,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,,False,40,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-sharpened-sharpened.png,train,benign,e88d4a7cef2d9b9189948a0482e4f2db,benign (199),sharpened|sharpened,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-4dbf7d50dabe,True,4,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-sharpened.jpg,train,benign,f0796933127c0e7105313099f0820ac7,benign (199),sharpened,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-4dbf7d50dabe,True,0,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199)-sharpened.png,train,benign,464f9455a3ddb176674156ad9728292d,benign (199),sharpened,grp-3e1dc14f4b19,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-4dbf7d50dabe,True,0,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (199).png,train,benign,603487ac69c13bf9ac3fe0d7101729bb,benign (199),,grp-3e1dc14f4b19,16,train,benign,original_candidate,high,chain_free+base_dimension_227x227,,near-4dbf7d50dabe,True,,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (63)-rotated1-rotated1.png,train,malignant,5bd2a992d852b311313247a7e1ebbf53,malignant (63),rotated1|rotated1,grp-3f55aeff67b1,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,21,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (63)-rotated1-rotated2.png,train,malignant,4c058f4daf2ea4c43467725cd631b696,malignant (63),rotated1|rotated2,grp-3f55aeff67b1,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,12,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (63)-rotated1-rotated32.png,train,malignant,b878f4c58fff9f65072b32c663a86446,malignant (63),rotated1|rotated32,grp-3f55aeff67b1,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,29,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (63)-rotated1-sharpened.png,train,malignant,b10cbe727388d29f9c220517d0dd16fb,malignant (63),rotated1|sharpened,grp-3f55aeff67b1,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,9,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (63)-rotated1.png,train,malignant,10df57b8da770b66f180e514028b26a6,malignant (63),rotated1,grp-3f55aeff67b1,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,7,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (63)-rotated2-rotated1.png,train,malignant,dd50c36076cf6590be7dc168c416e0e1,malignant (63),rotated2|rotated1,grp-3f55aeff67b1,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,22,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (63)-rotated2-rotated2.png,train,malignant,8a1b4c83a29a017b1b994b789e43d7a3,malignant (63),rotated2|rotated2,grp-3f55aeff67b1,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,9,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (63)-rotated2-rotated32.png,train,malignant,398b642ea9cb1145e4dceea779f8ab22,malignant (63),rotated2|rotated32,grp-3f55aeff67b1,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,26,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (63)-rotated2-sharpened.png,train,malignant,45258951b1acbdb283a845d15be7de17,malignant (63),rotated2|sharpened,grp-3f55aeff67b1,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,17,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
