path,split,class_dir,ext,bytes,read_ok,width,height,channels,mode,format,bit_depth,md5,sha256,dhash_hex,source_key,chain,lineage_class,source_key_status,duplicate_group,near_duplicate_group,stem_parsed
train/benign/benign (164)-rotated1.jpg,train,benign,jpg,17772,True,224,224,3,RGB,JPEG,8,be9abf07bafcefc4ef13d8af5fef2a70,77858e334cec7c641685d5c1b1db01c9de2266a326a5fd7f806a7962501c8a79,0921850f07030343,benign (164),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (164)-rotated1.png,train,benign,png,73455,True,224,224,3,RGB,PNG,8,bd02d64b5a26e3115f2ad1e6e9cdcb2e,71c3a97f71ae46a7373c86eb352baca9299793843737069ab9a5eba2ecd67b39,0780000c07078707,benign (164),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (164)-rotated2-rotated1.png,train,benign,png,69445,True,224,224,3,RGB,PNG,8,c933b9fe8f6e22c5e32b53948881276d,3367a380575766e9a6ac6dce1837b59d4d8efe05cc027d31f8f32d9ba17ea555,0741100604050f0f,benign (164),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (164)-rotated2-rotated2.png,train,benign,png,69136,True,224,224,3,RGB,PNG,8,718f7447be5e5fcf0b37bb48eef7a313,66c33eda135fcebd967c96354ffa34cd730b8462140c362926264d202c0e6c8a,0791020c07070707,benign (164),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (164)-rotated2-sharpened.png,train,benign,png,100468,True,224,224,3,RGB,PNG,8,bd3774c1edeed3d5a8c04ed1f7f2c0ec,1d3d0fb0178fdd5e830233889f378bc94b4224747bb1945dff91980ed53b6a03,0740020e0407870f,benign (164),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (164)-rotated2.jpg,train,benign,jpg,17753,True,224,224,3,RGB,JPEG,8,72270189990566f5427bccbb5dc1121b,97233739e9f8653eef54c9bf4a1d8fefabe35c0abbc9bd4f88abe527b2849e42,0921850f07030343,benign (164),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (164)-rotated2.png,train,benign,png,72422,True,224,224,3,RGB,PNG,8,da4d96444b032585b957719472b8bb64,76b84434513d748c67f2544351f7558c8b69519be042f9f4a0915a1c3c540183,0740000e0407870f,benign (164),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (164)-sharpened-rotated1.png,train,benign,png,102713,True,224,224,3,RGB,PNG,8,d702c9c227637aa310a543b9e5b46304,a17910a49a3f1cd885c5807b22e4b78653059954c71f67cb7ff2f9bcafbd65f5,2d80840e070787c7,benign (164),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (164)-sharpened-rotated2.png,train,benign,png,113184,True,224,224,3,RGB,PNG,8,0ccba4fc273a64e65b0f6e8b9da9af2d,ae123db6702c305a88b0235c91d2ba384390dbfe5ed149cf91811e0c63565109,a9a0850f070387c3,benign (164),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,exact-0ccba4fc273a,near-866a9d585646,True
train/benign/benign (164)-sharpened-sharpened.png,train,benign,png,133086,True,224,224,3,RGB,PNG,8,ef82e96625583d98db0cfd5779c4c5a3,a40d960ce11c383ae886d6a3ec78a257b1cee7e00d2ebf3aa5008e4083f353ac,a9a0850f070387c3,benign (164),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (164)-sharpened.jpg,train,benign,jpg,30894,True,224,224,3,RGB,JPEG,8,882b834af0a32f987df8d58d8653ab9b,a73bbf60de6e3a445614cd0bff1a13c38cf6acf8abc8139c3c87ec75459114d7,a9a0850f070387c3,benign (164),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (164)-sharpened.png,train,benign,png,113184,True,224,224,3,RGB,PNG,8,0ccba4fc273a64e65b0f6e8b9da9af2d,ae123db6702c305a88b0235c91d2ba384390dbfe5ed149cf91811e0c63565109,a9a0850f070387c3,benign (164),sharpened,confirmed,inferred_from_filename_not_verified_identifier,exact-0ccba4fc273a,near-866a9d585646,True
train/benign/benign (164).png,train,benign,png,51241,True,227,227,3,RGB,PNG,8,f22ac57538d9b1d4ab6b17a4fbe1519b,a4841154d9cc1574f37827117cb403516c17695ab4289e447a10b22d6cc2ee1b,a9a0850f070387c3,benign (164),,strong,inferred_from_filename_not_verified_identifier,,near-866a9d585646,True
train/benign/benign (165)-rotated1-rotated1.png,train,benign,png,71305,True,224,224,3,RGB,PNG,8,85b6d7e6d349b25dbb6171f6e6740cc2,dce57fea2812bbf392b99d329f9d3bf1642249ffd044ca4be53bc8dd0135dd14,474328697973590d,benign (165),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/benign/benign (165)-rotated1-rotated2.png,train,benign,png,68400,True,224,224,3,RGB,PNG,8,86abdd09cf32cc1c1e6296233d181295,c4c54090016960e6848e80baf5c3027b435fe8eea8201a21d7908d85f72f12cb,27532a6859511303,benign (165),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-f2e660efe660,True
train/benign/benign (165)-rotated1-sharpened.png,train,benign,png,101775,True,224,224,3,RGB,PNG,8,a6be6cec7638cf3c77ceb443cd2699c3,9f5751f4b9de3b7b9bf166b79ccbec0301b296bbfb35279161913841c3e6969d,01c79979797a7a2e,benign (165),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-515a02cd14ab,True
train/benign/benign (165)-rotated1.jpg,train,benign,jpg,17835,True,224,224,3,RGB,JPEG,8,810e041cb4e618e0e5adde1bf647d1d5,7a31e24db48fc1aba1b056ab185a62c96d21a1cebb35267b3052e3444921c2e8,47512a6979511381,benign (165),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-f2e660efe660,True
train/benign/benign (165)-rotated1.png,train,benign,png,73947,True,224,224,3,RGB,PNG,8,3977dff4dc5654aa1f86446719b93665,d4e28382db01c1cd5f85df0d5985b872fe4fde4ef52118da3dc3255957d74ab0,6753286859711101,benign (165),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-f2e660efe660,True
train/benign/benign (165)-rotated2-rotated1.png,train,benign,png,70298,True,224,224,3,RGB,PNG,8,6bb77529b0ef889f912b36de2d9d25f6,ae30049f9d71c0e608dd22a7ddc35468a4fb59e6b6841ea5f0d9cfddd809d177,6713282859713703,benign (165),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-f2e660efe660,True
train/benign/benign (165)-rotated2-rotated2.png,train,benign,png,69900,True,224,224,3,RGB,PNG,8,015ce824e1f67e63c56bb2eaba4864f9,fff60c668be981af51c81e9761a967cc46f5aa258bf6eada18a5b112dc090fbe,47512b6959511101,benign (165),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-f2e660efe660,True
train/benign/benign (165)-rotated2-sharpened.png,train,benign,png,100450,True,224,224,3,RGB,PNG,8,68b6100c5b361579efa62b4d260f758e,0d2fcf829a9935f3246edf48303f35a7e4312b804a10031b273f27073fc3ab8f,6753286859713703,benign (165),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-f2e660efe660,True
train/benign/benign (165)-rotated2.jpg,train,benign,jpg,17823,True,224,224,3,RGB,JPEG,8,6dff2a1e4d39db07abe0b663d699768b,65b70623220643a446b4700cef8b6ba2efb6dea0e7538ce6e3b8e5328e7f8fd6,47c32a6979511391,benign (165),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-f2e660efe660,True
train/benign/benign (165)-rotated2.png,train,benign,png,73295,True,224,224,3,RGB,PNG,8,57f1bd3f38d45b413f41358acbccce1a,d744737376e4ed6fa2ee7765f79be83c732d2c90d7eccd166be1d3e3a26423d7,09c799797a7b3b2f,benign (165),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-515a02cd14ab,True
train/benign/benign (165)-sharpened-rotated1.png,train,benign,png,100793,True,224,224,3,RGB,PNG,8,76052c0b955fe0c30eaa67413d42a167,9f28d6a24c6ae5c1dd1e97e3289808bcd670fcc6be1ec67f220aa867777d0c7a,01c79979797a7b2e,benign (165),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-515a02cd14ab,True
train/benign/benign (165)-sharpened-rotated2.png,train,benign,png,103319,True,224,224,3,RGB,PNG,8,af5a73f2848c97b09915e6d0157fb6db,774ba345c95e2c879fe1578adf02425e863ac106110cf2e2c603ade9a703db0d,45832879797a7b4c,benign (165),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/benign/benign (165)-sharpened-sharpened.png,train,benign,png,133768,True,224,224,3,RGB,PNG,8,b2a1c50bd4dda3de5a478d22619efdae,c27aed0ebc6215bec93b3ae23066554f86d831e6ce920ca673d56779a9f54691,65832a69795353dc,benign (165),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-ac41255f4790,True
train/benign/benign (165)-sharpened.jpg,train,benign,jpg,31171,True,224,224,3,RGB,JPEG,8,c44b42b1b82666bea6107ac99ffb3ee2,d25d71ab175ee0032d0c27d6ec15552d80b760c2e4202831d74363a8bdb27157,65832a69795353c8,benign (165),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-ac41255f4790,True
train/benign/benign (165)-sharpened.png,train,benign,png,112555,True,224,224,3,RGB,PNG,8,75f45a9917b1947716704f2a15c7b37f,0474cf6226814afac2d27df8671b4665680c574eea2ca761debaf5295748312d,65832a69795353c8,benign (165),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-ac41255f4790,True
train/benign/benign (165).png,train,benign,png,51361,True,227,227,3,RGB,PNG,8,33620819366ddff7048109db5c42d331,099201c7d03ebbd1a42a80a9b007e558e63387cf935bfcde898fbfdea94523a7,65832a69795353c8,benign (165),,strong,inferred_from_filename_not_verified_identifier,,near-ac41255f4790,True
train/benign/benign (166)-rotated1-rotated1.png,train,benign,png,77102,True,224,224,3,RGB,PNG,8,ef37997c95c8928de4bbf82e6664f9bc,221126cc1a236c82ff91f1974247137bd187424fc18be9c137985aeaa3f85840,0f034dd3c6c5cd0d,benign (166),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-8d2108e3bc01,True
train/benign/benign (166)-rotated1-rotated2.png,train,benign,png,75788,True,224,224,3,RGB,PNG,8,30cd3c4f0efa0ca99cbc4433bff4a21b,2b545ea5c4a6d0f5dfad2d77f6e531e3b45ca64182be2097af795f41b654e6c9,0b7b377676477337,benign (166),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-38d1fafb2821,True
train/benign/benign (166)-rotated1-sharpened.png,train,benign,png,115709,True,224,224,3,RGB,PNG,8,f8882d780f64272ea4e8cbae09c2a5e3,7488193a97ba5bc924fc6e241f0d5f11175a1b8c74ac4f42bd60775d75133b83,aa194952c6c4e666,benign (166),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,exact-f8882d780f64,near-8c2f96fef619,True
train/benign/benign (166)-rotated1.jpg,train,benign,jpg,18621,True,224,224,3,RGB,JPEG,8,3258c1bb95d5b12f843692247dc58091,7019d73bfe8338a275feea957717f5bc36a558ebc174a3d1eead8fbc36c0ce53,8b094952c6c6e666,benign (166),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-8c2f96fef619,True
train/benign/benign (166)-rotated1.png,train,benign,png,79985,True,224,224,3,RGB,PNG,8,d55bd2eb602347e6281df0a13116f35a,e71707c542a015a330e2d7a74b69d811d26982b3fd74cfec1f90963ee6f09a0a,8b094952c6c6e666,benign (166),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-8c2f96fef619,True
train/benign/benign (166)-rotated2-rotated1.png,train,benign,png,73618,True,224,224,3,RGB,PNG,8,69f04daff94f707cbf7a9c6f3e069cd0,e4bca83ae2c3c0899efb372e0feaee0cadfa488fe08179d9aef5be248165bdc5,070364d082cd891b,benign (166),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/benign/benign (166)-rotated2-rotated2.png,train,benign,png,74000,True,224,224,3,RGB,PNG,8,ef7814b90751dc248acdbc09d2e896d4,492e896b5310ba0c50f6e12d1059eec631f5886a43a2d91b54de6e2d9427d0a7,07014dd3c6c5cd0d,benign (166),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-8d2108e3bc01,True
train/benign/benign (166)-rotated2-sharpened.png,train,benign,png,103842,True,224,224,3,RGB,PNG,8,c24d83064a956b6052da4bb0388fcf7c,ddf97938f3d1b5ac68568a2e7eab853c6b5188f6171e55ca4494fda70fc6d966,07034dd182c5c90d,benign (166),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-8d2108e3bc01,True
train/benign/benign (166)-rotated2.jpg,train,benign,jpg,18193,True,224,224,3,RGB,JPEG,8,d71e8057f79cee910e20d6809be39ae9,4733d000a80793a799cf2d030b09e3615a108e56ddad6abaf425f35a39648af5,0f7b1b5666467337,benign (166),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-38d1fafb2821,True
train/benign/benign (166)-rotated2.png,train,benign,png,76232,True,224,224,3,RGB,PNG,8,53a1b951401de129549f7a086286243b,b42a03581c1739448524539577b6e3a87533a0edbd01265161395ad46b009f70,0f7b1b5666476377,benign (166),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-38d1fafb2821,True
train/benign/benign (166)-sharpened-rotated1.png,train,benign,png,102856,True,224,224,3,RGB,PNG,8,613f066d3965ba4f39c1be606c6c11b4,3983833c557d8cc4db1529d4b7b338aba2b04d8d5711a1f777dfd9ca9a2bc358,0f034dd3c6c5cd0d,benign (166),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-8d2108e3bc01,True
train/benign/benign (166)-sharpened-rotated2.png,train,benign,png,101587,True,224,224,3,RGB,PNG,8,5cacc500b8364e7fca2932f7b584bec6,69e8b5f0e0b8dcb87bcf462e99689ac17e818c76c6d7ed244be2f23e7f10485d,077b1b5666476377,benign (166),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-38d1fafb2821,True
train/benign/benign (166)-sharpened-sharpened.png,train,benign,png,135859,True,224,224,3,RGB,PNG,8,c613b15d0a203051b89bcd2ea4d5a4d9,fd1a856cb8447110ef161cbe728255c4ae7383b653c2f92eb5087bfe356225a6,aa094952c6c4e666,benign (166),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-8c2f96fef619,True
train/benign/benign (166)-sharpened.jpg,train,benign,jpg,32234,True,224,224,3,RGB,JPEG,8,4ab3958bd6aaa06a9fea0534d996b565,6d843ef700edd35da45ca8915e604b471c19f37b33e40936abf9899214f940cb,ab194952c6c4e666,benign (166),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-8c2f96fef619,True
train/benign/benign (166)-sharpened.png,train,benign,png,115709,True,224,224,3,RGB,PNG,8,f8882d780f64272ea4e8cbae09c2a5e3,7488193a97ba5bc924fc6e241f0d5f11175a1b8c74ac4f42bd60775d75133b83,aa194952c6c4e666,benign (166),sharpened,confirmed,inferred_from_filename_not_verified_identifier,exact-f8882d780f64,near-8c2f96fef619,True
train/benign/benign (166).png,train,benign,png,52725,True,227,227,3,RGB,PNG,8,6cdabb7ff81f5414538ea6fc386c2d5e,99316875d5b459519875e3d05ebd9a24247893e78256d757b002fb53bad4f1f7,aa194952c6c4e666,benign (166),,strong,inferred_from_filename_not_verified_identifier,,near-8c2f96fef619,True
train/benign/benign (167)-rotated1-rotated1.png,train,benign,png,77155,True,224,224,3,RGB,PNG,8,912227baa3c35fbd5314152b12a6d473,aebc4687bdb5cdb8c1ba170f9536f01ddcd7e53319d5f2ec3487ef1a1e06b309,4f6f13356c393939,benign (167),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-rotated1-rotated2.png,train,benign,png,76531,True,224,224,3,RGB,PNG,8,106844ddc9ac0d5c05595848e4a449da,f39825e2e78cb518038c0ef9a16b2fba674c60d9d9c5280134c02442a54b4384,1fed13346c393c3c,benign (167),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-rotated1-sharpened.png,train,benign,png,105946,True,224,224,3,RGB,PNG,8,893a6be2536cc5012733ebc9af50ef88,c6573b270ab225d76a3074b8352a300c554a781c096139d923292631c05d1f27,0fed11356c39383c,benign (167),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-rotated1.jpg,train,benign,jpg,21276,True,224,224,3,RGB,JPEG,8,f308c84507e88eb3d71645269f404d50,7e4098212451e34d1630e70ab1a3092d19ce9a520fd82a5e5b386ffed12dff36,0f2f13356c383938,benign (167),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-rotated1.png,train,benign,png,82147,True,224,224,3,RGB,PNG,8,62646fe0f94f4e84358ea5d2096bbefb,21213f8ec2cd5996096159493bd1c00c669dab1aa097bc352d5030b9ac851667,0f2f13356c383938,benign (167),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-rotated2-rotated1.png,train,benign,png,76632,True,224,224,3,RGB,PNG,8,7fa893f467896be0730a77c29101cfba,7b58fb354979ce44f09b7e47441181016617e8e10d983c39390e25805e76e58b,1f6d133c6c3d3c3e,benign (167),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-rotated2-rotated2.png,train,benign,png,76560,True,224,224,3,RGB,PNG,8,3c63f07d88ad3bc4a81756117bca3425,d29ce8752f64822466de622d6a0f7fbedf90fd70603f51f7f1339c3d067b0e08,1f6d133c6c3d3c3f,benign (167),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-rotated2-sharpened.png,train,benign,png,104926,True,224,224,3,RGB,PNG,8,e05e4af06106f9d0902915aaff96d69d,a01d1586210e0b237867257ba9d456899aaa15619a21ee74b8dcefe2d8798114,1f6d13346c393c7e,benign (167),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-rotated2.jpg,train,benign,jpg,19774,True,224,224,3,RGB,JPEG,8,57ab6c0efa452e1d67b6c6212e079ec6,eaa5aba8fc56aae078e563fb8116e9e7fa63046b982e0b785c1abb31153655a7,0fed11356c39383c,benign (167),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-rotated2.png,train,benign,png,79285,True,224,224,3,RGB,PNG,8,626533d3a9f53f784e3383d2230fef16,1f4c05c820d91794044342ac0537bd435eababcc5b73f287931369393b50255f,477713336d797111,benign (167),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/benign/benign (167)-sharpened-rotated1.png,train,benign,png,108415,True,224,224,3,RGB,PNG,8,97decef070c896744340f0e698a664dc,0e3266e4f2a0de09a867c41fd7309d4d67ed24f30aac1904f3799e5ebd7e36ec,476f12316c793939,benign (167),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-sharpened-rotated2.png,train,benign,png,104386,True,224,224,3,RGB,PNG,8,9f9dc8f0bda6cd7e267c5018149e3bb5,4296414bc22667a4b7a297bf8f615738ab099f79c52e3ebfb0743e92b0209a5f,1f6d13346c3d3c3e,benign (167),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-sharpened-sharpened.png,train,benign,png,131271,True,224,224,3,RGB,PNG,8,863206f94c8bf816b8d8edd031600774,88346b8ec8f8109f6845b60bd543e3eb90f95de0bc19335e313dcee15e29a2f7,4d6f13352c383938,benign (167),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-sharpened.jpg,train,benign,jpg,33602,True,224,224,3,RGB,JPEG,8,641a9b18a93343268667a12ff87c0aad,a0b90ae39ac921806e0a3461d95f2ecbba33bf4a77b9312aa5a77c3b62e4659b,cf2f13352c383938,benign (167),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167)-sharpened.png,train,benign,png,115965,True,224,224,3,RGB,PNG,8,5a9970e3d85698dc26fcb362f2dddf65,2db07110f9f7be62764abb7a819a09186f70284b10c6902e5d83132ae446941e,8f2f13352c383938,benign (167),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (167).png,train,benign,png,54652,True,227,227,3,RGB,PNG,8,d1d338ab18098542ffd666294cfda263,0d891ce40ad460e07936bd699775d265d596c032e1f99ee638cdece79007e5c5,0f2f13356c383938,benign (167),,strong,inferred_from_filename_not_verified_identifier,,near-4ac4f17fc757,True
train/benign/benign (168)-rotated1-rotated1.png,train,benign,png,71346,True,224,224,3,RGB,PNG,8,4926ec59599577d478ad7f0ff2ed1f2d,77572856cd8a9849efa836e9bed64445fdeecc5f293f7242ff0ce564252f87cd,1d7333734d4d0f0e,benign (168),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-a08b66db315f,True
train/benign/benign (168)-rotated1-rotated2.png,train,benign,png,68924,True,224,224,3,RGB,PNG,8,b93727d63f70fb5bec74e4f5000868ec,ede87aac1b8086e5d278e75aea1ec8dad4641f508035e5aca59b379d4402ff7f,1f593133090d0d0d,benign (168),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-1845ad8067f8,True
train/benign/benign (168)-rotated1-sharpened.png,train,benign,png,101589,True,224,224,3,RGB,PNG,8,64be1da9b81f891186388a1422cbed4e,2b62bb58e3e63b58a1194f8944d7b3b433277c126e9462f27201e7a1c5d35921,1df333724d4d0f0e,benign (168),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-a08b66db315f,True
